Date,Open,High,Low,Close,Adj Close,Volume,daily pct_change,5 days pct_change,10 days pct_change,20 days pct_change,,,,,,,HS Index,daily pct_change,5 days pct_change,10 days pct_change,20 days pct_change
14/8/2015,24055.01953,24126.30078,23957.35938,23991.0293,23991.0293,1198083100,-0.12%,-2.29%,-2.62%,-5.60%,,,,,,,,,,,
17/8/2015,23945.59961,23950.57031,23699.83984,23814.65039,23814.65039,1197838600,-0.74%,-2.88%,-2.44%,-6.26%,,,,,,,,,,,
18/8/2015,23956.85938,24024.36914,23464.34961,23474.9707,23474.9707,1454347800,-1.43%,-4.18%,-3.82%,-8.07%,,,,,,,,,,,
19/8/2015,23555.01953,23586.78906,23138.73047,23167.84961,23167.84961,1914775100,-1.31%,-3.13%,-5.49%,-8.36%,,,,,,,,,,,
20/8/2015,22973.86914,23033.9707,22610.5293,22757.4707,22757.4707,2339044200,-1.77%,-5.25%,-6.64%,-10.40%,,,,,,,,,,,
21/8/2015,22343.25,22492.78906,22185.84961,22409.61914,22409.61914,2490613900,-1.53%,-6.59%,-8.73%,-10.82%,,,,,,,,,,,
24/8/2015,21605.9707,21679.44922,21136.48047,21251.57031,21251.57031,3579922600,-5.17%,-10.76%,-13.33%,-12.73%,,,,,,,,,,,
25/8/2015,21119.5293,21871.40039,20865.25977,21404.96094,21404.96094,3588835100,0.72%,-8.82%,-12.63%,-12.65%,,,,,,,,,,,
26/8/2015,21434.25,21686.44922,21060.08984,21080.39063,21080.39063,2956076900,-1.52%,-9.01%,-11.86%,-14.38%,,,,,,,,,,,
27/8/2015,21758.61914,21963.42969,21407.58984,21838.53906,21838.53906,3192968200,3.60%,-4.04%,-9.08%,-10.86%,,,,,,,,,,,
28/8/2015,22424.40039,22424.40039,21585.33008,21612.39063,21612.39063,3009422400,-1.04%,-3.56%,-9.91%,-12.27%,,,,,,,,,,,
31/8/2015,21793.01953,21793.01953,21399.61914,21670.58008,21670.58008,2686630600,0.27%,1.97%,-9.00%,-11.23%,,,,,,,,,,,
1/9/2015,21692.7793,21692.7793,21170.85938,21185.42969,21185.42969,2155988500,-2.24%,-1.03%,-9.75%,-13.20%,,,,,,,,,,,
2/9/2015,21101.41992,21288.5293,20771.76953,20934.93945,20934.93945,2512620100,-1.18%,-0.69%,-9.64%,-14.60%,,,,,,,,,,,
4/9/2015,21158.92969,21174.85938,20715.01953,20840.60938,20840.60938,2120922200,-0.45%,-4.57%,-8.42%,-14.50%,,,,,,,,,,,
7/9/2015,20683.31055,21056.39063,20579.92969,20583.51953,20583.51953,1656172300,-1.23%,-4.76%,-8.15%,-16.17%,,,,,,,,,,,
8/9/2015,20636.83008,21431.99023,20524.88086,21259.03906,21259.03906,2266169400,3.28%,-1.90%,0.04%,-13.30%,,,,,,,,,,,
9/9/2015,21632.68945,22228.58984,21529.81055,22131.31055,22131.31055,2945626500,4.10%,4.46%,3.39%,-9.66%,,,,,,,,,,,
10/9/2015,21667.85938,21771.57031,21492.08984,21562.5,21562.5,2092595900,-2.57%,3.00%,2.29%,-9.84%,,,,,,,,,,,
11/9/2015,21710.13086,21909.82031,21472.16016,21504.36914,21504.36914,2371639300,-0.27%,3.18%,-1.53%,-10.47%,,,,,,,,,,,
14/9/2015,21678.88086,21762.15039,21441.71094,21561.90039,21561.90039,1472113700,0.27%,4.75%,-0.23%,-10.13%,,,,,,,,,,,
15/9/2015,21527.5293,21634.48047,21411.16992,21455.23047,21455.23047,1352205800,-0.49%,0.92%,-0.99%,-9.91%,,,,,,,,,,,
16/9/2015,21731.33984,22103.06055,21608.5,21966.66016,21966.66016,2077633300,2.38%,-0.74%,3.69%,-6.43%,,,,,,,,,,,
17/9/2015,22172.67969,22203.35938,21718.71094,21854.63086,21854.63086,2118628500,-0.51%,1.35%,4.39%,-5.67%,,,,,,,,,,,
18/9/2015,21807.25,22052.10938,21807.25,21920.83008,21920.83008,2054752700,0.30%,1.94%,5.18%,-3.68%,,,,,,,,,,,
21/9/2015,21614.42969,21778.06055,21590.69922,21756.92969,21756.92969,1372777800,-0.75%,0.90%,5.70%,-2.91%,,,,,,,,,,,
22/9/2015,21794.33984,22111.66992,21768.98047,21796.58008,21796.58008,1438158500,0.18%,1.59%,2.53%,2.56%,,,,,,,,,,,
23/9/2015,21529.4707,21577.44922,21008.60938,21302.91016,21302.91016,2304513300,-2.26%,-3.02%,-3.74%,-0.48%,,,,,,,,,,,
24/9/2015,21304.90039,21363.21094,21053.5,21095.98047,21095.98047,1596740300,-0.97%,-3.47%,-2.16%,0.07%,,,,,,,,,,,
25/9/2015,21070.39063,21318.33008,20957.99023,21186.32031,21186.32031,1728956700,0.43%,-3.35%,-1.48%,-2.99%,,,,,,,,,,,
29/9/2015,20579.2207,20579.2207,20368.11914,20556.59961,20556.59961,2536957700,-2.97%,-5.52%,-4.66%,-4.89%,,,,,,,,,,,
30/9/2015,20795.92969,20939.39063,20683.10938,20846.30078,20846.30078,2134506700,1.41%,-4.36%,-2.84%,-3.80%,,,,,,,,,,,
2/10/2015,21172.93945,21530.80078,21130.10938,21506.08984,21506.08984,2161215700,3.17%,0.95%,-2.10%,1.51%,,,,,,,,,,,
5/10/2015,21930.9707,21980.83984,21739.90039,21854.5,21854.5,1468789300,1.62%,3.60%,0.00%,4.39%,,,,,,,,,,,
6/10/2015,22169.09961,22169.09961,21719.28906,21831.61914,21831.61914,1622570500,-0.10%,3.05%,-0.41%,4.76%,,,,,,,,,,,
7/10/2015,21884.73047,22527.78906,21817.41992,22515.75977,22515.75977,2932824400,3.13%,9.53%,3.49%,9.39%,,,,,,,,,,,
8/10/2015,22588.68945,22588.68945,22201.10938,22354.91016,22354.91016,1931209500,-0.71%,7.24%,2.56%,5.15%,,,,,,,,,,,
9/10/2015,22615.93945,22807.85938,22440.88086,22458.80078,22458.80078,2403310800,0.46%,4.43%,5.43%,1.48%,,,,,,,,,,,
12/10/2015,22614.33008,22779.5,22562.25977,22730.92969,22730.92969,1871862800,1.21%,4.01%,7.75%,5.42%,,,,,,,,,,,
13/10/2015,22677.59961,22798.90039,22515.73047,22600.46094,22600.46094,1710895100,-0.57%,3.52%,6.67%,5.10%,,,,,,,,,,,
14/10/2015,22398.82031,22576.5,22356.56055,22439.91016,22439.91016,1352740800,-0.71%,-0.34%,9.16%,4.07%,,,,,,,,,,,
15/10/2015,22667.41992,22940.25,22567.65039,22888.16992,22888.16992,1920825800,2.00%,2.39%,9.79%,6.68%,,,,,,,,,,,
16/10/2015,23133.58984,23178.14063,22953.56055,23067.36914,23067.36914,1922580500,0.78%,2.71%,7.26%,5.01%,,,,,,,,,,,
19/10/2015,23085.60938,23100.66016,22913.59961,23075.60938,23075.60938,1259219800,0.04%,1.52%,5.59%,5.59%,,,,,,,,,,,
20/10/2015,22991.59961,23057.92969,22843.03906,22989.2207,22989.2207,1217365400,-0.37%,1.72%,5.30%,4.87%,,,,,,,,,,,
22/10/2015,22795.58008,22869.58984,22727.58984,22845.36914,22845.36914,1374140600,-0.63%,1.81%,1.46%,5.00%,,,,,,,,,,,
23/10/2015,23220.38086,23220.38086,23088.0293,23151.93945,23151.93945,1495348200,1.34%,1.15%,3.57%,6.22%,,,,,,,,,,,
26/10/2015,23423.64063,23423.64063,23066.93945,23116.25,23116.25,1465182800,-0.15%,0.21%,2.93%,8.51%,,,,,,,,,,,
27/10/2015,23053.11914,23143.88086,22885.2207,23142.73047,23142.73047,1532532100,0.11%,0.29%,1.81%,9.70%,,,,,,,,,,,
28/10/2015,23070.69922,23120.25,22923.66016,22956.57031,22956.57031,1377130700,-0.80%,-0.14%,1.58%,8.36%,,,,,,,,,,,
29/10/2015,23054.5293,23054.5293,22811.32031,22819.93945,22819.93945,1759025000,-0.60%,-0.11%,1.69%,11.01%,,,,,,,,,,,
30/10/2015,22785.85938,22847.16016,22612.56055,22640.03906,22640.03906,1537138400,-0.79%,-2.21%,-1.08%,8.60%,,,,,,,,,,,
2/11/2015,22502.2793,22605.80078,22332.71094,22370.03906,22370.03906,1688748100,-1.19%,-3.23%,-3.02%,4.02%,,,,,,,,,,,
3/11/2015,22603.15039,22697,22560.16992,22568.42969,22568.42969,1469567800,0.89%,-2.48%,-2.20%,3.27%,,,,,,,,,,,
4/11/2015,22737.43945,23342.07031,22737.43945,23053.57031,23053.57031,2604074100,2.15%,0.42%,0.28%,5.60%,,,,,,,,,,,
5/11/2015,23045.09961,23180.26953,22960.61914,23051.03906,23051.03906,1502715700,-0.01%,1.01%,0.90%,2.38%,,,,,,,,,,,
6/11/2015,22914.19922,22922.78906,22791.91016,22867.33008,22867.33008,1394990300,-0.80%,1.00%,-1.23%,2.29%,,,,,,,,,,,
9/11/2015,22753.50977,22970.83008,22689.25977,22726.76953,22726.76953,1544945200,-0.61%,1.59%,-1.68%,1.19%,,,,,,,,,,,
10/11/2015,22505.69922,22534.91992,22339.68945,22401.69922,22401.69922,1796811200,-1.43%,-0.74%,-3.20%,-1.45%,,,,,,,,,,,
11/11/2015,22394.15039,22479.46094,22324.41016,22352.16992,22352.16992,1419265500,-0.22%,-3.04%,-2.63%,-1.10%,,,,,,,,,,,
12/11/2015,22477.59961,22980.9707,22454.96094,22888.91992,22888.91992,1844259100,2.40%,-0.70%,0.30%,2.00%,,,,,,,,,,,
13/11/2015,22494.08984,22519.33008,22318.61914,22396.14063,22396.14063,2002495500,-2.15%,-2.06%,-1.08%,-2.15%,,,,,,,,,,,
16/11/2015,21958.2793,22127.38086,21958.2793,22010.82031,22010.82031,1816444100,-1.72%,-3.15%,-1.61%,-4.58%,,,,,,,,,,,
17/11/2015,22315.17969,22497.33008,22243.96094,22264.25,22264.25,1627705000,1.15%,-0.61%,-1.35%,-3.52%,,,,,,,,,,,
18/11/2015,22331.76953,22349.73047,22163.2793,22188.25977,22188.25977,1211467800,-0.34%,-0.73%,-3.75%,-3.48%,,,,,,,,,,,
19/11/2015,22423.88086,22559.06055,22416,22500.2207,22500.2207,1381484300,1.41%,-1.70%,-2.39%,-1.51%,,,,,,,,,,,
20/11/2015,22510.44922,22790.07031,22412.0293,22754.7207,22754.7207,1230928400,1.13%,1.60%,-0.49%,-1.72%,,,,,,,,,,,
23/11/2015,22760.05078,22802.71094,22619.67969,22665.90039,22665.90039,1075994800,-0.39%,2.98%,-0.27%,-1.95%,,,,,,,,,,,
24/11/2015,22593.08984,22629.75,22433.50977,22587.63086,22587.63086,1194757000,-0.35%,1.45%,0.83%,-2.40%,,,,,,,,,,,
25/11/2015,22533.5293,22617.21094,22436.00977,22498,22498,1513214100,-0.40%,1.40%,0.65%,-2.00%,,,,,,,,,,,
26/11/2015,22749.59961,22787.5,22453.68945,22488.93945,22488.93945,1128427600,-0.04%,-0.05%,-1.75%,-1.45%,,,,,,,,,,,
27/11/2015,22555.41992,22555.41992,22051.00977,22068.32031,22068.32031,2107988400,-1.87%,-3.02%,-1.46%,-2.53%,,,,,,,,,,,
30/11/2015,21974.81055,22195.25,21907.34961,21996.41992,21996.41992,2928378600,-0.33%,-2.95%,-0.07%,-1.67%,,,,,,,,,,,
1/12/2015,22197.81055,22477.50977,22143.57031,22381.34961,22381.34961,1984283400,1.75%,-0.91%,0.53%,-0.83%,,,,,,,,,,,
2/12/2015,22471.34961,22563.4707,22368.66016,22479.68945,22479.68945,1671129200,0.44%,-0.08%,1.31%,-2.49%,,,,,,,,,,,
3/12/2015,22327.03906,22485.25,22327.03906,22417.00977,22417.00977,1271068600,-0.28%,-0.32%,-0.37%,-2.75%,,,,,,,,,,,
4/12/2015,22142.10938,22242.49023,22108.46094,22235.89063,22235.89063,1607921200,-0.81%,0.76%,-2.28%,-2.76%,,,,,,,,,,,
7/12/2015,22336.32031,22352.25,22200.55078,22203.2207,22203.2207,1290311100,-0.15%,0.94%,-2.04%,-2.30%,,,,,,,,,,,
8/12/2015,22058.55078,22058.55078,21765.61914,21905.13086,21905.13086,1812299200,-1.34%,-2.13%,-3.02%,-2.22%,,,,,,,,,,,
9/12/2015,21773.76953,21872.33008,21755.68945,21803.75977,21803.75977,1365939700,-0.46%,-3.01%,-3.09%,-2.45%,,,,,,,,,,,
10/12/2015,21714.23047,21880.18945,21668.11914,21704.60938,21704.60938,1589431100,-0.45%,-3.18%,-3.49%,-5.17%,,,,,,,,,,,
11/12/2015,21719.16992,21731.39063,21440.69922,21464.05078,21464.05078,1399114000,-1.11%,-3.47%,-2.74%,-4.16%,,,,,,,,,,,
14/12/2015,21063.2793,21378.18945,21010.25977,21309.84961,21309.84961,1716020200,-0.72%,-4.02%,-3.12%,-3.18%,,,,,,,,,,,
15/12/2015,21215.53906,21442.21094,21215.53906,21274.36914,21274.36914,1575316200,-0.17%,-2.88%,-4.95%,-4.45%,,,,,,,,,,,
16/12/2015,21557.73047,21772.78906,21557.73047,21701.21094,21701.21094,1645623800,2.01%,-0.47%,-3.46%,-2.20%,,,,,,,,,,,
17/12/2015,21841.08984,22005.18945,21763.75977,21872.06055,21872.06055,1604958700,0.79%,0.77%,-2.43%,-2.79%,,,,,,,,,,,
18/12/2015,21656.56055,21956.49023,21625.82031,21755.56055,21755.56055,1774171000,-0.53%,1.36%,-2.16%,-4.39%,,,,,,,,,,,
21/12/2015,21641.16992,21871.2207,21641.16992,21791.67969,21791.67969,1302760700,0.17%,2.26%,-1.85%,-3.86%,,,,,,,,,,,
22/12/2015,21846.90039,21870.31055,21750.74023,21830.01953,21830.01953,916724900,0.18%,2.61%,-0.34%,-3.35%,,,,,,,,,,,
23/12/2015,21869.40039,22103.63086,21846.48047,22040.58984,22040.58984,1053086500,0.96%,1.56%,1.09%,-2.03%,,,,,,,,,,,
24/12/2015,22207.82031,22217.44922,22128.7207,22138.13086,22138.13086,712784400,0.44%,1.22%,2.00%,-1.56%,,,,,,,,,,,
28/12/2015,22151.73047,22151.73047,21880.50977,21919.61914,21919.61914,874126000,-0.99%,0.75%,2.12%,-0.67%,,,,,,,,,,,
29/12/2015,21923.26953,22024.2793,21881.71094,21999.61914,21999.61914,766776200,0.36%,0.95%,3.24%,0.01%,,,,,,,,,,,
30/12/2015,22094.58984,22114.56055,21868.0293,21882.15039,21882.15039,1058882700,-0.53%,0.24%,2.86%,-2.23%,,,,,,,,,,,
31/12/2015,21892.25,21970.33008,21864.11914,21914.40039,21914.40039,510189800,0.15%,-0.57%,0.98%,-2.51%,,,,,,,,,,,
4/1/2016,21782.61914,21794.83984,21227.60938,21327.11914,21327.11914,1712094800,-2.68%,-3.66%,-2.49%,-4.86%,,,,,,,,,,,
5/1/2016,21318.68945,21452.74023,21095.90039,21188.7207,21188.7207,1484745100,-0.65%,-3.33%,-2.61%,-4.71%,,,,,,,,,,,
6/1/2016,21142.63086,21199.61914,20947.30078,20980.81055,20980.81055,1651083400,-0.98%,-4.63%,-3.72%,-5.51%,,,,,,,,,,,
7/1/2016,20772.59961,20826.43945,20323.9707,20333.33984,20333.33984,2982003800,-3.09%,-7.08%,-6.86%,-7.18%,,,,,,,,,,,
8/1/2016,20491.88086,20596.41992,20324.61914,20453.71094,20453.71094,2078133200,0.59%,-6.67%,-7.20%,-6.19%,,,,,,,,,,,
11/1/2016,19997.41992,20068.7793,19865.17969,19888.5,19888.5,2127840400,-2.76%,-6.75%,-10.16%,-8.37%,,,,,,,,,,,
12/1/2016,20030.0293,20130.80078,19694.99023,19711.75977,19711.75977,1834357100,-0.89%,-6.97%,-10.07%,-8.16%,,,,,,,,,,,
13/1/2016,20028.85938,20234.7793,19850.73047,19934.88086,19934.88086,1787070400,1.13%,-4.99%,-9.39%,-6.45%,,,,,,,,,,,
14/1/2016,19578.91992,19893.88086,19509.08008,19817.41016,19817.41016,1783215300,-0.59%,-2.54%,-9.44%,-6.85%,,,,,,,,,,,
15/1/2016,19781.46094,19828.92969,19500.38086,19520.76953,19520.76953,1932607600,-1.50%,-4.56%,-10.92%,-10.05%,,,,,,,,,,,
18/1/2016,19287.38086,19439.49023,19195.56055,19237.44922,19237.44922,2038630500,-1.45%,-3.27%,-9.80%,-12.05%,,,,,,,,,,,
19/1/2016,19283.57031,19647.75,19204.2207,19635.81055,19635.81055,1825359900,2.07%,-0.39%,-7.33%,-9.74%,,,,,,,,,,,
20/1/2016,19332.2207,19332.2207,18833.88086,18886.30078,18886.30078,2459536700,-3.82%,-5.26%,-9.98%,-13.33%,,,,,,,,,,,
21/1/2016,19079.13086,19238.26953,18534.30078,18542.15039,18542.15039,2608444800,-1.82%,-6.44%,-8.81%,-15.06%,,,,,,,,,,,
22/1/2016,19000.78906,19152.80078,18769.60938,19080.50977,19080.50977,2388446600,2.90%,-2.26%,-6.71%,-13.43%,,,,,,,,,,,
25/1/2016,19341.41016,19490.26953,19291.91016,19340.14063,19340.14063,1776766600,1.36%,0.53%,-2.76%,-12.64%,,,,,,,,,,,
26/1/2016,19068.83984,19098.07031,18811.83008,18860.80078,18860.80078,1873245100,-2.48%,-3.95%,-4.32%,-13.95%,,,,,,,,,,,
27/1/2016,19211.85938,19216.99023,18931.33984,19052.44922,19052.44922,1929850700,1.02%,0.88%,-4.43%,-13.40%,,,,,,,,,,,
28/1/2016,19093.76953,19223.58984,18982.2207,19195.83008,19195.83008,1941781800,0.75%,3.53%,-3.14%,-12.28%,,,,,,,,,,,
29/1/2016,19138.41992,19709.99023,19130.58984,19683.10938,19683.10938,2350176600,2.54%,3.16%,0.83%,-10.18%,,,,,,,,,,,
1/2/2016,19770.96094,19770.96094,19444.25977,19595.5,19595.5,1596458400,-0.45%,1.32%,1.86%,-8.12%,,,,,,,,,,,
2/2/2016,19474.86914,19628.57031,19403.49023,19446.83984,19446.83984,1783516300,-0.76%,3.11%,-0.96%,-8.22%,,,,,,,,,,,
3/2/2016,18910.88086,19032.71094,18764.82031,18991.58984,18991.58984,2126513100,-2.34%,-0.32%,0.56%,-9.48%,,,,,,,,,,,
4/2/2016,19190.35938,19338.36914,19166.17969,19183.08984,19183.08984,1556986500,1.01%,-0.07%,3.46%,-5.66%,,,,,,,,,,,
5/2/2016,19287.35938,19397.88086,19230,19288.16992,19288.16992,1264808100,0.55%,-2.01%,1.09%,-5.70%,,,,,,,,,,,
11/2/2016,18486.92969,18627.50977,18446.56055,18545.80078,18545.80078,1868442400,-3.85%,-5.36%,-4.11%,-6.75%,,,,,,,,,,,
12/2/2016,18278.80078,18482.33008,18278.80078,18319.58008,18319.58008,2019813200,-1.22%,-5.80%,-2.87%,-7.06%,,,,,,,,,,,
15/2/2016,18668.86914,18937.06055,18668.86914,18918.14063,18918.14063,1729340100,3.27%,-0.39%,-0.70%,-5.10%,,,,,,,,,,,
16/2/2016,19013.74023,19260.66992,18974.59961,19122.08008,19122.08008,1869161100,1.08%,-0.32%,-0.38%,-3.51%,,,,,,,,,,,
17/2/2016,19198.17969,19308.53906,18909.06055,18924.57031,18924.57031,1689473500,-1.03%,-1.89%,-3.85%,-3.05%,,,,,,,,,,,
18/2/2016,19409.21094,19436.39063,19266.2207,19363.08008,19363.08008,1843924000,2.32%,4.41%,-1.19%,0.65%,,,,,,,,,,,
19/2/2016,19238.42969,19342.0293,19210.65039,19285.5,19285.5,1268689800,-0.40%,5.27%,-0.83%,-1.78%,,,,,,,,,,,
22/2/2016,19374.24023,19524.9707,19374.24023,19464.08984,19464.08984,1207462000,0.93%,2.89%,2.49%,3.06%,,,,,,,,,,,
23/2/2016,19506.93945,19519.84961,19328.25977,19414.7793,19414.7793,1225027600,-0.25%,1.53%,1.21%,4.71%,,,,,,,,,,,
24/2/2016,19282.33984,19360.80078,19060.16016,19192.44922,19192.44922,1302717300,-1.15%,1.42%,-0.50%,0.59%,,,,,,,,,,,
25/2/2016,19215.49023,19215.49023,18867.69922,18888.75,18888.75,1395869600,-1.58%,-2.45%,1.85%,-2.33%,,,,,,,,,,,
26/2/2016,19179.94922,19436.71094,19122.56055,19364.15039,19364.15039,1633549100,2.52%,0.41%,5.70%,2.67%,,,,,,,,,,,
29/2/2016,19366.16992,19377.7207,19053.7793,19111.92969,19111.92969,1270443900,-1.30%,-1.81%,1.02%,0.31%,,,,,,,,,,,
1/3/2016,19259.99023,19420,19108.30078,19407.46094,19407.46094,1473881700,1.55%,-0.04%,1.49%,1.10%,,,,,,,,,,,
2/3/2016,19788.16992,20058.11914,19783.91992,20003.49023,20003.49023,2455833600,3.07%,4.23%,5.70%,1.63%,,,,,,,,,,,
3/3/2016,20082.00977,20082.00977,19791.59961,19941.75977,19941.75977,1761676100,-0.31%,5.57%,2.99%,1.77%,,,,,,,,,,,
4/3/2016,20052.09961,20200.38086,19977.42969,20176.69922,20176.69922,1907805100,1.18%,4.20%,4.62%,3.75%,,,,,,,,,,,
7/3/2016,20306.08984,20331.68945,20095.63086,20159.7207,20159.7207,1930240900,-0.08%,5.48%,3.57%,6.15%,,,,,,,,,,,
8/3/2016,20132.09961,20137.73047,19902.75,20011.58008,20011.58008,1449306300,-0.73%,3.11%,3.07%,4.32%,,,,,,,,,,,
9/3/2016,19898.74023,20005.41016,19818.41992,19996.25977,19996.25977,1202836200,-0.08%,-0.04%,4.19%,3.67%,,,,,,,,,,,
10/3/2016,20055.41992,20184.23047,19923.53906,19984.41992,19984.41992,1384555000,-0.06%,0.21%,5.80%,7.76%,,,,,,,,,,,
11/3/2016,19900.66992,20238.7207,19853.63086,20199.59961,20199.59961,1970725700,1.08%,0.11%,4.31%,10.26%,,,,,,,,,,,
14/3/2016,20371.58984,20512.0293,20328.88086,20435.33984,20435.33984,1722861700,1.17%,1.37%,6.92%,8.02%,,,,,,,,,,,
15/3/2016,20298.15039,20366.56055,20254.58984,20288.76953,20288.76953,1193143900,-0.72%,1.39%,4.54%,6.10%,,,,,,,,,,,
16/3/2016,20339.90039,20383.19922,20168.74023,20257.69922,20257.69922,1213704800,-0.15%,1.31%,1.27%,7.04%,,,,,,,,,,,
17/3/2016,20580.06055,20619.33984,20435.65039,20503.81055,20503.81055,1696007800,1.21%,2.60%,2.82%,5.89%,,,,,,,,,,,
18/3/2016,20599.18945,20687.9707,20514.9707,20671.63086,20671.63086,2091585400,0.82%,2.34%,2.45%,7.19%,,,,,,,,,,,
21/3/2016,20738.25,20772.46094,20618.56055,20684.15039,20684.15039,1520109900,0.06%,1.22%,2.60%,6.27%,,,,,,,,,,,
22/3/2016,20765.07031,20765.07031,20576.80078,20666.75,20666.75,1303372700,-0.08%,1.86%,3.27%,6.45%,,,,,,,,,,,
23/3/2016,20629.40039,20693.48047,20513.60938,20615.23047,20615.23047,1185399100,-0.25%,1.76%,3.10%,7.41%,,,,,,,,,,,
24/3/2016,20450.68945,20499.40039,20268.5293,20345.60938,20345.60938,1460918200,-1.31%,-0.77%,1.81%,7.71%,,,,,,,,,,,
29/3/2016,20386.32031,20386.32031,20250.15039,20366.30078,20366.30078,1303869800,0.10%,-1.48%,0.83%,5.18%,,,,,,,,,,,
30/3/2016,20545.43945,20820.73047,20541.07031,20803.39063,20803.39063,2058668600,2.15%,0.58%,1.80%,8.85%,,,,,,,,,,,
31/3/2016,20811.46094,20872.55078,20689.2207,20776.69922,20776.69922,1781006800,-0.13%,0.53%,2.40%,7.06%,,,,,,,,,,,
1/4/2016,20786.17969,20786.17969,20455.41016,20498.91992,20498.91992,1633594800,-1.34%,-0.56%,1.19%,2.48%,,,,,,,,,,,
5/4/2016,20311.85938,20311.85938,20116.86914,20177,20177,1876707600,-1.57%,-0.83%,-1.59%,1.18%,,,,,,,,,,,
6/4/2016,20100,20249.83984,20100,20206.66992,20206.66992,1338272400,0.15%,-0.78%,-2.25%,0.15%,,,,,,,,,,,
7/4/2016,20297.82031,20370.51953,20165.75977,20266.05078,20266.05078,1493940300,0.29%,-2.58%,-2.02%,0.53%,,,,,,,,,,,
8/4/2016,20061.59961,20370.43945,20045.4707,20370.40039,20370.40039,1435612200,0.51%,-1.96%,-1.43%,1.79%,,,,,,,,,,,
11/4/2016,20255.83984,20550.94922,20240.68945,20440.81055,20440.81055,1234203400,0.35%,-0.28%,-0.85%,2.22%,,,,,,,,,,,
12/4/2016,20440.7207,20546.42969,20407.82031,20504.43945,20504.43945,997121600,0.31%,1.62%,0.78%,2.60%,,,,,,,,,,,
13/4/2016,20739.33984,21171.28906,20716.91016,21158.71094,21158.71094,2500342000,3.19%,4.71%,3.89%,4.75%,,,,,,,,,,,
14/4/2016,21456.60938,21511.08008,21266.21094,21337.81055,21337.81055,2054279800,0.85%,5.29%,2.57%,4.42%,,,,,,,,,,,
15/4/2016,21374.65039,21423.06055,21234.11914,21316.4707,21316.4707,1413648900,-0.10%,4.64%,2.60%,5.07%,,,,,,,,,,,
18/4/2016,21129.67969,21172,21002.76953,21161.5,21161.5,1426843200,-0.73%,3.53%,3.23%,4.46%,,,,,,,,,,,
19/4/2016,21438.13086,21459.03906,21259.16992,21436.21094,21436.21094,1462091100,1.30%,4.54%,6.24%,4.55%,,,,,,,,,,,
20/4/2016,21452.82031,21452.82031,21103.33984,21236.31055,21236.31055,1716745500,-0.93%,0.37%,5.10%,2.73%,,,,,,,,,,,
21/4/2016,21406.40039,21634.74023,21331.58984,21622.25,21622.25,1709117500,1.82%,1.33%,6.69%,4.54%,,,,,,,,,,,
22/4/2016,21448.15039,21495.78906,21358.5293,21467.03906,21467.03906,1282700700,-0.72%,0.71%,5.38%,3.87%,,,,,,,,,,,
25/4/2016,21408.56055,21430.57031,21254.46094,21304.43945,21304.43945,1199972500,-0.76%,0.68%,4.23%,3.34%,,,,,,,,,,,
26/4/2016,21380.01953,21419.91992,21080.88086,21407.26953,21407.26953,1346786700,0.48%,-0.14%,4.40%,5.22%,,,,,,,,,,,
27/4/2016,21372.33008,21442.50977,21277.03906,21361.59961,21361.59961,1247249600,-0.21%,0.59%,0.96%,4.89%,,,,,,,,,,,
28/4/2016,21488.96094,21654.07031,21255.41992,21388.0293,21388.0293,1684154400,0.12%,-1.08%,0.24%,2.81%,,,,,,,,,,,
29/4/2016,21215.19922,21235.39063,21023.76953,21067.05078,21067.05078,1603138400,-1.50%,-1.86%,-1.17%,1.40%,,,,,,,,,,,
3/5/2016,21061.76953,21061.76953,20668.36914,20676.93945,20676.93945,1707676300,-1.85%,-2.95%,-2.29%,0.87%,,,,,,,,,,,
4/5/2016,20556.5,20580.38086,20411.41016,20525.83008,20525.83008,1555895400,-0.73%,-4.12%,-4.25%,1.73%,,,,,,,,,,,
5/5/2016,20363.85938,20534.75977,20342.75,20449.82031,20449.82031,1354977100,-0.37%,-4.27%,-3.70%,1.20%,,,,,,,,,,,
6/5/2016,20357.44922,20377.93945,20058.76953,20109.86914,20109.86914,1725801800,-1.66%,-5.98%,-6.99%,-0.77%,,,,,,,,,,,
9/5/2016,20279.90039,20303.18945,20125.7793,20156.81055,20156.81055,1323285400,0.23%,-4.32%,-6.10%,-1.05%,,,,,,,,,,,
10/5/2016,19962.42969,20294.46094,19962.42969,20242.67969,20242.67969,1446925800,0.43%,-2.10%,-4.98%,-0.97%,,,,,,,,,,,
11/5/2016,20347.75977,20347.75977,20008.91992,20055.28906,20055.28906,1337926500,-0.93%,-2.29%,-6.32%,-2.19%,,,,,,,,,,,
12/5/2016,20100.5,20100.5,19863.61914,19915.46094,19915.46094,1150409200,-0.70%,-2.61%,-6.77%,-5.88%,,,,,,,,,,,
13/5/2016,19843.49023,19881.91016,19594.60938,19719.28906,19719.28906,1758498600,-0.99%,-1.94%,-7.80%,-7.59%,,,,,,,,,,,
16/5/2016,19711.76953,19998.75977,19705.91016,19883.94922,19883.94922,1486067400,0.84%,-1.35%,-5.62%,-6.72%,,,,,,,,,,,
17/5/2016,19987.24023,20145.76953,19847.69922,20118.80078,20118.80078,1568659300,1.18%,-0.61%,-2.70%,-4.93%,,,,,,,,,,,
